match_id,country_id,country_name,league_id,league_name,match_date,match_status,match_time,match_hometeam_id,match_hometeam_name,match_hometeam_score,match_awayteam_name,match_awayteam_id,match_awayteam_score,match_hometeam_halftime_score,match_awayteam_halftime_score,match_hometeam_extra_score,match_awayteam_extra_score,match_hometeam_penalty_score,match_awayteam_penalty_score,match_hometeam_ft_score,match_awayteam_ft_score,match_hometeam_system,match_awayteam_system,match_live,match_round,match_stadium,match_referee,team_home_badge,team_away_badge,league_logo,country_logo,league_year,fk_stage_key,stage_name,goalscorer,cards,substitutions,lineup,statistics,statistics_1half
111409,44,England,154,League One - Regular Season,2023-01-01,Finished,16:00,3095,Bristol Rovers,2,Cheltenham Town,3047,1,2,0,,,,,2,1,3-4-1-2,3-4-1-2,0,25,"Memorial Stadium (Bristol, Gloucestershire)",O. Yates,https://apiv3.apifootball.com/badges/3095_bristol-rovers.jpg,https://apiv3.apifootball.com/badges/3047_cheltenham-town.jpg,https://apiv3.apifootball.com/badges/logo_leagues/154_league-one.png,https://apiv3.apifootball.com/badges/logo_country/44_england.png,2022/2023,966,Regular Season,"[{'time': '25', 'home_scorer': 'A. Collins', 'home_scorer_id': '3555001094', 'home_assist': 'S. Finley', 'home_assist_id': '3025035782', 'score': '1 - 0', 'away_scorer': '', 'away_scorer_id': '', 'away_assist': '', 'away_assist_id': '', 'info': '', 'score_info_time': '1st Half'}, {'time': '39', 'home_scorer': 'J. Coburn', 'home_scorer_id': '4123457991', 'home_assist': 'A. Collins', 'home_assist_id': '3555001094', 'score': '2 - 0', 'away_scorer': '', 'away_scorer_id': '', 'away_assist': '', 'away_assist_id': '', 'info': '', 'score_info_time': '1st Half'}, {'time': '48', 'home_scorer': '', 'home_scorer_id': '', 'home_assist': '', 'home_assist_id': '', 'score': '2 - 1', 'away_scorer': 'A. May', 'away_scorer_id': '1670096559', 'away_assist': '', 'away_assist_id': '', 'info': '', 'score_info_time': '2nd Half'}]","[{'time': '79', 'home_fault': '', 'card': 'yellow card', 'away_fault': 'W. Ferry', 'info': '', 'home_player_id': '', 'away_player_id': '1728082817', 'score_info_time': '2nd Half'}, {'time': '90+7', 'home_fault': 'R. Loft', 'card': 'yellow card', 'away_fault': '', 'info': '', 'home_player_id': '1894912982', 'away_player_id': '', 'score_info_time': '2nd Half'}]","{'home': [{'time': '59', 'substitution': 'L. Gibson | L. Hoole', 'substitution_player_id': '2039010515 | 1969441068'}, {'time': '70', 'substitution': 'J. Coburn | R. Loft', 'substitution_player_id': '4123457991 | 1894912982'}, {'time': '70', 'substitution': 'H. Anderson | J. Gibbons', 'substitution_player_id': '3692350465 | 1094494992'}, {'time': '81', 'substitution': 'S. Finley | L. McCormick', 'substitution_player_id': '3025035782 | 1409964709'}, {'time': '81', 'substitution': 'A. Evans | G. Whelan', 'substitution_player_id': '1302044003 | 1365898991'}], 'away': [{'time': '46', 'substitution': 'J. Olayinka | E. Bonds', 'substitution_player_id': '3160620982 | 153788798'}, {'time': '46', 'substitution': 'B. Williams | W. Ferry', 'substitution_player_id': '3864187804 | 1728082817'}, {'time': '46', 'substitution': 'T. Perry | R. Jackson', 'substitution_player_id': '1074534581 | 784253663'}, {'time': '78', 'substitution': 'S. Long | C. Brown', 'substitution_player_id': '202061448 | 1903589331'}, {'time': '89', 'substitution': 'L. Freestone | C. Norton', 'substitution_player_id': '3950041164 | 3015488140'}]}","{'home': {'starting_lineups': [{'lineup_player': 'James Belshaw', 'lineup_number': '1', 'lineup_position': '1', 'player_key': '693959257'}, {'lineup_player': 'Bobby Thomas', 'lineup_number': '37', 'lineup_position': '2', 'player_key': '3801150947'}, {'lineup_player': 'James Connolly', 'lineup_number': '2', 'lineup_position': '3', 'player_key': '4169893943'}, {'lineup_player': 'Lewis Gibson', 'lineup_number': '17', 'lineup_position': '4', 'player_key': '2039010515'}, {'lineup_player': 'Harry Anderson', 'lineup_number': '19', 'lineup_position': '5', 'player_key': '3692350465'}, {'lineup_player': 'Paul Coutts', 'lineup_number': '15', 'lineup_position': '6', 'player_key': '3735372424'}, {'lineup_player': 'Sam Finley', 'lineup_number': '6', 'lineup_position': '7', 'player_key': '3025035782'}, {'lineup_player': 'Scott Sinclair', 'lineup_number': '7', 'lineup_position': '8', 'player_key': '2872542387'}, {'lineup_player': 'Antony Evans', 'lineup_number': '21', 'lineup_position': '9', 'player_key': '1302044003'}, {'lineup_player': 'Aaron Collins', 'lineup_number': '10', 'lineup_position': '10', 'player_key': '3555001094'}, {'lineup_player': 'Josh Coburn', 'lineup_number': '40', 'lineup_position': '11', 'player_key': '4123457991'}], 'substitutes': [{'lineup_player': 'Anssi Jaakkola', 'lineup_number': '32', 'lineup_position': '0', 'player_key': '1362219556'}, {'lineup_player': 'James Gibbons', 'lineup_number': '28', 'lineup_position': '0', 'player_key': '1094494992'}, {'lineup_player': 'Luca Hoole', 'lineup_number': '30', 'lineup_position': '0', 'player_key': '1969441068'}, {'lineup_player': 'Glenn Whelan', 'lineup_number': '25', 'lineup_position': '0', 'player_key': '1365898991'}, {'lineup_player': 'Luke McCormick', 'lineup_number': '23', 'lineup_position': '0', 'player_key': '1409964709'}, {'lineup_player': 'John Marquis', 'lineup_number': '9', 'lineup_position': '0', 'player_key': '22215105'}, {'lineup_player': 'Ryan Loft', 'lineup_number': '18', 'lineup_position': '0', 'player_key': '1894912982'}], 'coach': [{'lineup_player': 'J. Barton', 'lineup_number': '', 'lineup_position': '', 'player_key': '2778488203'}], 'missing_players': []}, 'away': {'starting_lineups': [{'lineup_player': 'Luke Southwood', 'lineup_number': '1', 'lineup_position': '1', 'player_key': '1189657593'}, {'lineup_player': 'Sean Long', 'lineup_number': '2', 'lineup_position': '2', 'player_key': '202061448'}, {'lineup_player': 'Caleb Taylor', 'lineup_number': '14', 'lineup_position': '3', 'player_key': '73855428'}, {'lineup_player': 'Lewis Freestone', 'lineup_number': '6', 'lineup_position': '4', 'player_key': '3950041164'}, {'lineup_player': 'Ryan Broom', 'lineup_number': '32', 'lineup_position': '5', 'player_key': '2326316511'}, {'lineup_player': 'Liam Sercombe', 'lineup_number': '8', 'lineup_position': '6', 'player_key': '3590779401'}, {'lineup_player': 'Taylor Perry', 'lineup_number': '28', 'lineup_position': '7', 'player_key': '1074534581'}, {'lineup_player': 'Ben Williams', 'lineup_number': '3', 'lineup_position': '8', 'player_key': '3864187804'}, {'lineup_player': 'James Olayinka', 'lineup_number': '36', 'lineup_position': '9', 'player_key': '3160620982'}, {'lineup_player': ""Dan N'Lundulu"", 'lineup_number': '9', 'lineup_position': '10', 'player_key': '1037523391'}, {'lineup_player': 'Alfie May', 'lineup_number': '10', 'lineup_position': '11', 'player_key': '1670096559'}], 'substitutes': [{'lineup_player': 'Shaun MacDonald', 'lineup_number': '20', 'lineup_position': '0', 'player_key': '4055326684'}, {'lineup_player': 'Tom Bradbury', 'lineup_number': '4', 'lineup_position': '0', 'player_key': '1298904686'}, {'lineup_player': 'Elliot Bonds', 'lineup_number': '23', 'lineup_position': '0', 'player_key': '153788798'}, {'lineup_player': 'Will Ferry', 'lineup_number': '15', 'lineup_position': '0', 'player_key': '1728082817'}, {'lineup_player': 'Ryan Jackson', 'lineup_number': '22', 'lineup_position': '0', 'player_key': '784253663'}, {'lineup_player': 'Christian Norton', 'lineup_number': '30', 'lineup_position': '0', 'player_key': '3015488140'}, {'lineup_player': 'Charlie Brown', 'lineup_number': '7', 'lineup_position': '0', 'player_key': '1903589331'}], 'coach': [{'lineup_player': 'W. Elliott', 'lineup_number': '', 'lineup_position': '', 'player_key': '3602573122'}], 'missing_players': []}}","[{'type': 'Throw In', 'home': '0', 'away': '0'}, {'type': 'Free Kick', 'home': '0', 'away': '0'}, {'type': 'Goal Kick', 'home': '0', 'away': '0'}, {'type': 'Penalty', 'home': '0', 'away': '0'}, {'type': 'Substitution', 'home': '5', 'away': '5'}, {'type': 'Attacks', 'home': '103', 'away': '89'}, {'type': 'Dangerous Attacks', 'home': '78', 'away': '59'}, {'type': 'On Target', 'home': '4', 'away': '5'}, {'type': 'Off Target', 'home': '7', 'away': '13'}, {'type': 'Shots Total', 'home': '10', 'away': '20'}, {'type': 'Shots On Goal', 'home': '3', 'away': '4'}, {'type': 'Shots Off Goal', 'home': '3', 'away': '9'}, {'type': 'Shots Blocked', 'home': '4', 'away': '7'}, {'type': 'Shots Inside Box', 'home': '5', 'away': '14'}, {'type': 'Shots Outside Box', 'home': '5', 'away': '6'}, {'type': 'Fouls', 'home': '9', 'away': '11'}, {'type': 'Corners', 'home': '5', 'away': '5'}, {'type': 'Offsides', 'home': '2', 'away': '6'}, {'type': 'Ball Possession', 'home': '62%', 'away': '38%'}, {'type': 'Yellow Cards', 'home': '1', 'away': '1'}, {'type': 'Saves', 'home': '3', 'away': '1'}, {'type': 'Passes Total', 'home': '453', 'away': '260'}, {'type': 'Passes Accurate', 'home': '335', 'away': '161'}]","[{'type': 'Throw In', 'home': '0', 'away': '0'}, {'type': 'Free Kick', 'home': '0', 'away': '0'}, {'type': 'Goal Kick', 'home': '0', 'away': '0'}, {'type': 'Penalty', 'home': '0', 'away': '0'}, {'type': 'Substitution', 'home': '0', 'away': '3'}, {'type': 'Attacks', 'home': '53', 'away': '35'}, {'type': 'Dangerous Attacks', 'home': '17', 'away': '15'}, {'type': 'On Target', 'home': '4', 'away': '0'}, {'type': 'Off Target', 'home': '6', 'away': '7'}, {'type': 'Shots Total', 'home': '9', 'away': '7'}, {'type': 'Shots On Goal', 'home': '3', 'away': '0'}, {'type': 'Shots Off Goal', 'home': '3', 'away': '4'}, {'type': 'Shots Blocked', 'home': '3', 'away': '3'}, {'type': 'Shots Inside Box', 'home': '5', 'away': '5'}, {'type': 'Shots Outside Box', 'home': '4', 'away': '2'}, {'type': 'Fouls', 'home': '5', 'away': '3'}, {'type': 'Corners', 'home': '3', 'away': '3'}, {'type': 'Offsides', 'home': '2', 'away': '3'}, {'type': 'Ball Possession', 'home': '71%', 'away': '29%'}, {'type': 'Saves', 'home': '0', 'away': '1'}, {'type': 'Passes Total', 'home': '307', 'away': '121'}, {'type': 'Passes Accurate', 'home': '260', 'away': '77'}]"
111410,44,England,154,League One - Regular Season,2023-01-01,Finished,16:00,3049,Forest Green Rovers,1,Port Vale,3065,3,1,0,,,,,1,3,3-4-2-1,3-4-1-2,0,25,"The Bolt New Lawn (Nailsworth, Gloucestershire)",L. Swabey,https://apiv3.apifootball.com/badges/3049_forest-green-rovers.jpg,https://apiv3.apifootball.com/badges/3065_port-vale.jpg,https://apiv3.apifootball.com/badges/logo_leagues/154_league-one.png,https://apiv3.apifootball.com/badges/logo_country/44_england.png,2022/2023,966,Regular Season,"[{'time': '2', 'home_scorer': 'K. McAllister', 'home_scorer_id': '2030943964', 'home_assist': 'J. March', 'home_assist_id': '1502352613', 'score': '1 - 0', 'away_scorer': '', 'away_scorer_id': '', 'away_assist': '', 'away_assist_id': '', 'info': '', 'score_info_time': '1st Half'}, {'time': '86', 'home_scorer': '', 'home_scorer_id': '', 'home_assist': '', 'home_assist_id': '', 'score': '1 - 1', 'away_scorer': 'A. Odubeko', 'away_scorer_id': '3226195475', 'away_assist': 'E. Harrison', 'away_assist_id': '1874029944', 'info': '', 'score_info_time': '2nd Half'}, {'time': '90+8', 'home_scorer': '', 'home_scorer_id': '', 'home_assist': '', 'home_assist_id': '', 'score': '1 - 2', 'away_scorer': 'E. Harrison', 'away_scorer_id': '1874029944', 'away_assist': '', 'away_assist_id': '', 'info': 'Penalty', 'score_info_time': '2nd Half'}, {'time': '90+12', 'home_scorer': '', 'home_scorer_id': '', 'home_assist': '', 'home_assist_id': '', 'score': '1 - 3', 'away_scorer': 'D. Politic', 'away_scorer_id': '369546718', 'away_assist': 'T. Pett', 'away_assist_id': '2205983872', 'info': '', 'score_info_time': '2nd Half'}]","[{'time': '25', 'home_fault': '', 'card': 'yellow card', 'away_fault': 'T. Pett', 'info': '', 'home_player_id': '', 'away_player_id': '2205983872', 'score_info_time': '1st Half'}, {'time': '27', 'home_fault': ""C. O'Keeffe"", 'card': 'yellow card', 'away_fault': '', 'info': '', 'home_player_id': '3750794402', 'away_player_id': '', 'score_info_time': '1st Half'}, {'time': '43', 'home_fault': 'B. Cargill', 'card': 'yellow card', 'away_fault': '', 'info': '', 'home_player_id': '3614459379', 'away_player_id': '', 'score_info_time': '1st Half'}, {'time': '55', 'home_fault': '', 'card': 'yellow card', 'away_fault': 'G. Massey', 'info': '', 'home_player_id': '', 'away_player_id': '3142661721', 'score_info_time': '2nd Half'}, {'time': '70', 'home_fault': '', 'card': 'yellow card', 'away_fault': 'M. Benning', 'info': '', 'home_player_id': '', 'away_player_id': '3471864368', 'score_info_time': '2nd Half'}, {'time': '90+15', 'home_fault': 'O. Casey', 'card': 'yellow card', 'away_fault': '', 'info': '', 'home_player_id': '1329082364', 'away_player_id': '', 'score_info_time': '2nd Half'}]","{'home': [{'time': '64', 'substitution': 'M. Peart-Harris | J. Matt', 'substitution_player_id': '2987838492 | 844402910'}, {'time': '83', 'substitution': 'K. McAllister | D. Bernard', 'substitution_player_id': '2030943964 | 1651547620'}, {'time': '90+3', 'substitution': 'B. Stevenson | A. Little', 'substitution_player_id': '746370978 | 871150249'}, {'time': '90+3', 'substitution': 'J. March | M. Stevens', 'substitution_player_id': '1502352613 | 136794748'}], 'away': [{'time': '61', 'substitution': 'R. Holden | D. Politic', 'substitution_player_id': '3214760725 | 369546718'}, {'time': '66', 'substitution': 'W. Forrester | L. Cass', 'substitution_player_id': '845287157 | 3616328542'}, {'time': '70', 'substitution': 'D. Butterworth | M. Odubeko', 'substitution_player_id': '1649317872 | 3226195475'}, {'time': '83', 'substitution': 'L. Cass | F. Ojo', 'substitution_player_id': '3616328542 | 1522744036'}]}","{'home': {'starting_lineups': [{'lineup_player': 'Luke McGee', 'lineup_number': '1', 'lineup_position': '1', 'player_key': '1083346563'}, {'lineup_player': 'Udoka Godwin-Malife', 'lineup_number': '22', 'lineup_position': '2', 'player_key': '3057508848'}, {'lineup_player': 'Oliver Casey', 'lineup_number': '5', 'lineup_position': '3', 'player_key': '1329082364'}, {'lineup_player': 'Baily Cargill', 'lineup_number': '6', 'lineup_position': '4', 'player_key': '3614459379'}, {'lineup_player': ""Corey O'Keeffe"", 'lineup_number': '2', 'lineup_position': '5', 'player_key': '3750794402'}, {'lineup_player': 'Dylan McGeouch', 'lineup_number': '4', 'lineup_position': '6', 'player_key': '4048680543'}, {'lineup_player': 'Regan Hendry', 'lineup_number': '8', 'lineup_position': '7', 'player_key': '121123542'}, {'lineup_player': 'Kyle McAllister', 'lineup_number': '17', 'lineup_position': '8', 'player_key': '2030943964'}, {'lineup_player': 'Ben Stevenson', 'lineup_number': '7', 'lineup_position': '9', 'player_key': '746370978'}, {'lineup_player': 'Myles Peart-Harris', 'lineup_number': '25', 'lineup_position': '10', 'player_key': '2987838492'}, {'lineup_player': 'Josh March', 'lineup_number': '28', 'lineup_position': '11', 'player_key': '1502352613'}], 'substitutes': [{'lineup_player': 'Lewis Thomas', 'lineup_number': '24', 'lineup_position': '0', 'player_key': '3533213675'}, {'lineup_player': 'Dominic Bernard', 'lineup_number': '3', 'lineup_position': '0', 'player_key': '1651547620'}, {'lineup_player': 'Armani Little', 'lineup_number': '10', 'lineup_position': '0', 'player_key': '871150249'}, {'lineup_player': 'Harry Boyes', 'lineup_number': '11', 'lineup_position': '0', 'player_key': '2904880805'}, {'lineup_player': 'Harvey Bunker', 'lineup_number': '27', 'lineup_position': '0', 'player_key': '311638697'}, {'lineup_player': 'Mathew Stevens', 'lineup_number': '9', 'lineup_position': '0', 'player_key': '136794748'}, {'lineup_player': 'Jamille Matt', 'lineup_number': '14', 'lineup_position': '0', 'player_key': '844402910'}], 'coach': [{'lineup_player': 'I. Burchnall', 'lineup_number': '', 'lineup_position': '', 'player_key': '315333843'}], 'missing_players': []}, 'away': {'starting_lineups': [{'lineup_player': 'Jack Stevens', 'lineup_number': '25', 'lineup_position': '1', 'player_key': '3215130638'}, {'lineup_player': 'William Forrester', 'lineup_number': '15', 'lineup_position': '2', 'player_key': '845287157'}, {'lineup_player': 'Nathan Smith', 'lineup_number': '6', 'lineup_position': '3', 'player_key': '2668075231'}, {'lineup_player': 'Connor Hall', 'lineup_number': '5', 'lineup_position': '4', 'player_key': '869720054'}, {'lineup_player': 'Gavin Massey', 'lineup_number': '19', 'lineup_position': '5', 'player_key': '3142661721'}, {'lineup_player': 'Ben Garrity', 'lineup_number': '8', 'lineup_position': '6', 'player_key': '3467692866'}, {'lineup_player': 'Tom Pett', 'lineup_number': '23', 'lineup_position': '7', 'player_key': '2205983872'}, {'lineup_player': 'Malvind Benning', 'lineup_number': '11', 'lineup_position': '8', 'player_key': '3471864368'}, {'lineup_player': 'Rory Holden', 'lineup_number': '17', 'lineup_position': '9', 'player_key': '3214760725'}, {'lineup_player': 'Daniel Butterworth', 'lineup_number': '26', 'lineup_position': '10', 'player_key': '1649317872'}, {'lineup_player': 'Ellis Harrison', 'lineup_number': '22', 'lineup_position': '11', 'player_key': '1874029944'}], 'substitutes': [{'lineup_player': 'Aidan Stone', 'lineup_number': '1', 'lineup_position': '0', 'player_key': '421038130'}, {'lineup_player': 'Lewis Cass', 'lineup_number': '2', 'lineup_position': '0', 'player_key': '3616328542'}, {'lineup_player': 'Funso Ojo', 'lineup_number': '14', 'lineup_position': '0', 'player_key': '1522744036'}, {'lineup_player': 'Brad Walker', 'lineup_number': '4', 'lineup_position': '0', 'player_key': '2219643901'}, {'lineup_player': 'Tom Conlon', 'lineup_number': '10', 'lineup_position': '0', 'player_key': '1756008285'}, {'lineup_player': 'Dennis Politic', 'lineup_number': '33', 'lineup_position': '0', 'player_key': '369546718'}, {'lineup_player': 'Ademipo Odubeko', 'lineup_number': '21', 'lineup_position': '0', 'player_key': '3226195475'}], 'coach': [{'lineup_player': 'D. Clarke', 'lineup_number': '', 'lineup_position': '', 'player_key': '2558030945'}], 'missing_players': []}}","[{'type': 'Throw In', 'home': '0', 'away': '0'}, {'type': 'Free Kick', 'home': '0', 'away': '0'}, {'type': 'Goal Kick', 'home': '0', 'away': '0'}, {'type': 'Penalty', 'home': '0', 'away': '1'}, {'type': 'Substitution', 'home': '4', 'away': '4'}, {'type': 'Attacks', 'home': '86', 'away': '145'}, {'type': 'Dangerous Attacks', 'home': '40', 'away': '75'}, {'type': 'On Target', 'home': '1', 'away': '3'}, {'type': 'Off Target', 'home': '10', 'away': '15'}, {'type': 'Shots Total', 'home': '10', 'away': '18'}, {'type': 'Shots On Goal', 'home': '1', 'away': '4'}, {'type': 'Shots Off Goal', 'home': '5', 'away': '8'}, {'type': 'Shots Blocked', 'home': '4', 'away': '6'}, {'type': 'Shots Inside Box', 'home': '7', 'away': '13'}, {'type': 'Shots Outside Box', 'home': '3', 'away': '5'}, {'type': 'Fouls', 'home': '12', 'away': '15'}, {'type': 'Corners', 'home': '2', 'away': '8'}, {'type': 'Offsides', 'home': '0', 'away': '1'}, {'type': 'Ball Possession', 'home': '40%', 'away': '60%'}, {'type': 'Yellow Cards', 'home': '3', 'away': '3'}, {'type': 'Saves', 'home': '2', 'away': '0'}, {'type': 'Passes Total', 'home': '366', 'away': '537'}, {'type': 'Passes Accurate', 'home': '264', 'away': '411'}]","[{'type': 'Throw In', 'home': '0', 'away': '0'}, {'type': 'Free Kick', 'home': '0', 'away': '0'}, {'type': 'Goal Kick', 'home': '0', 'away': '0'}, {'type': 'Penalty', 'home': '0', 'away': '0'}, {'type': 'Substitution', 'home': '0', 'away': '0'}, {'type': 'Attacks', 'home': '46', 'away': '76'}, {'type': 'Dangerous Attacks', 'home': '24', 'away': '25'}, {'type': 'On Target', 'home': '1', 'away': '0'}, {'type': 'Off Target', 'home': '5', 'away': '6'}, {'type': 'Shots Total', 'home': '6', 'away': '5'}, {'type': 'Shots On Goal', 'home': '1', 'away': '1'}, {'type': 'Shots Off Goal', 'home': '2', 'away': '3'}, {'type': 'Shots Blocked', 'home': '3', 'away': '1'}, {'type': 'Shots Inside Box', 'home': '5', 'away': '4'}, {'type': 'Shots Outside Box', 'home': '1', 'away': '1'}, {'type': 'Fouls', 'home': '4', 'away': '8'}, {'type': 'Corners', 'home': '1', 'away': '3'}, {'type': 'Offsides', 'home': '0', 'away': '1'}, {'type': 'Ball Possession', 'home': '41%', 'away': '59%'}, {'type': 'Yellow Cards', 'home': '2', 'away': '1'}, {'type': 'Saves', 'home': '1', 'away': '0'}, {'type': 'Passes Total', 'home': '192', 'away': '270'}, {'type': 'Passes Accurate', 'home': '145', 'away': '208'}]"
